Ensembl Protein ID	Ensembl Transcript ID	Ensembl Gene ID	Associated Gene Name
ENSMUSP00000002198	ENSMUST00000002198	ENSMUSG00000002129	Sf3a1
ENSMUSP00000002259	ENSMUST00000002259	ENSMUSG00000002190	Clgn
ENSMUSP00000002274	ENSMUST00000002274	ENSMUSG00000002204	Napsa
ENSMUSP00000002275	ENSMUST00000002275	ENSMUSG00000002205	Vrk3
ENSMUSP00000002280	ENSMUST00000002280	ENSMUSG00000002210	Smg9
ENSMUSP00000002284	ENSMUST00000002284	ENSMUSG00000046223	Plaur
ENSMUSP00000002289	ENSMUST00000002289	ENSMUSG00000022111	Uchl3
ENSMUSP00000002291	ENSMUST00000002291	ENSMUSG00000002221	Paxip1
ENSMUSP00000002292	ENSMUST00000002292	ENSMUSG00000002222	Rmnd5a
ENSMUSP00000002297	ENSMUST00000002297	ENSMUSG00000002227	Mov10
ENSMUSP00000002298	ENSMUST00000002298	ENSMUSG00000002228	Ppm1j
ENSMUSP00000002303	ENSMUST00000002303	ENSMUSG00000002233	Rhoc
ENSMUSP00000002305	ENSMUST00000002305	ENSMUSG00000042599	Jhdm1d
ENSMUSP00000002310	ENSMUST00000002310	ENSMUSG00000002240	4930432K09Rik
ENSMUSP00000002318	ENSMUST00000002318	ENSMUSG00000024220	Zfp523
ENSMUSP00000002320	ENSMUST00000002320	ENSMUSG00000002250	Ppard
ENSMUSP00000002327	ENSMUST00000002327	ENSMUSG00000002257	Def6
ENSMUSP00000002336	ENSMUST00000002336	ENSMUSG00000002266	Zim1
ENSMUSP00000002344	ENSMUST00000002344	ENSMUSG00000002274	Metrn
ENSMUSP00000002350	ENSMUST00000002350	ENSMUSG00000002280	Narfl
ENSMUSP00000002360	ENSMUST00000002360	ENSMUSG00000002289	Angptl4
ENSMUSP00000002368	ENSMUST00000002368	ENSMUSG00000002297	Dbf4
ENSMUSP00000002379	ENSMUST00000002379	ENSMUSG00000002308	Cd320
ENSMUSP00000002389	ENSMUST00000002389	ENSMUSG00000022218	Tgm1
ENSMUSP00000002391	ENSMUST00000002391	ENSMUSG00000002320	Tm9sf1
ENSMUSP00000002395	ENSMUST00000002395	ENSMUSG00000002324	Rec8
ENSMUSP00000002397	ENSMUST00000002397	ENSMUSG00000002326	Gmpr2
ENSMUSP00000002398	ENSMUST00000002398	ENSMUSG00000022220	Adcy4
ENSMUSP00000002400	ENSMUST00000002400	ENSMUSG00000002329	Mdp1
ENSMUSP00000002403	ENSMUST00000002403	ENSMUSG00000002332	Dhrs1
ENSMUSP00000002412	ENSMUST00000002412	ENSMUSG00000002341	Ncan
ENSMUSP00000002413	ENSMUST00000002413	ENSMUSG00000002342	Tmem161a
ENSMUSP00000002418	ENSMUST00000002418	ENSMUSG00000002345	2310045N01Rik
ENSMUSP00000002436	ENSMUST00000002436	ENSMUSG00000002365	Snx9
ENSMUSP00000002444	ENSMUST00000002444	ENSMUSG00000024206	Rfx2
ENSMUSP00000002445	ENSMUST00000002445	ENSMUSG00000002372	Ranbp3
ENSMUSP00000002452	ENSMUST00000002452	ENSMUSG00000002379	Ndufa11
ENSMUSP00000002456	ENSMUST00000002456	ENSMUSG00000020622	Nt5c1b
ENSMUSP00000002457	ENSMUST00000002457	ENSMUSG00000002384	Bmp8b
ENSMUSP00000002466	ENSMUST00000002466	ENSMUSG00000002393	Nr2f6
ENSMUSP00000002469	ENSMUST00000002469	ENSMUSG00000002396	Ocel1
ENSMUSP00000002473	ENSMUST00000002473	ENSMUSG00000031820	Babam1
ENSMUSP00000002487	ENSMUST00000002487	ENSMUSG00000002413	Braf
ENSMUSP00000002495	ENSMUST00000002495	ENSMUSG00000041420	Meis3
ENSMUSP00000002502	ENSMUST00000002502	ENSMUSG00000002428	Hltf
ENSMUSP00000002518	ENSMUST00000002518	ENSMUSG00000054452	Aes
ENSMUSP00000002529	ENSMUST00000002529	ENSMUSG00000002455	Prpf6
ENSMUSP00000002532	ENSMUST00000002532	ENSMUSG00000002458	Rgs19
ENSMUSP00000002533	ENSMUST00000002533	ENSMUSG00000002459	Rgs20
ENSMUSP00000002549	ENSMUST00000002549	ENSMUSG00000002475	Abhd3
ENSMUSP00000002551	ENSMUST00000002551	ENSMUSG00000002477	Snrpd1
ENSMUSP00000002572	ENSMUST00000002572	ENSMUSG00000002504	Slc9a3r2
ENSMUSP00000002588	ENSMUST00000002588	ENSMUSG00000002489	Tiam1
ENSMUSP00000002599	ENSMUST00000002599	ENSMUSG00000002524	Puf60
ENSMUSP00000002603	ENSMUST00000002603	ENSMUSG00000022568	Scrib
ENSMUSP00000002625	ENSMUST00000002625	ENSMUSG00000002550	Uck1
ENSMUSP00000002640	ENSMUST00000002640	ENSMUSG00000002565	Scin
ENSMUSP00000002655	ENSMUST00000002655	ENSMUSG00000002580	Mien1
ENSMUSP00000002663	ENSMUST00000002663	ENSMUSG00000002588	Pon1
ENSMUSP00000002677	ENSMUST00000002677	ENSMUSG00000002602	Axl
ENSMUSP00000002678	ENSMUST00000002678	ENSMUSG00000002603	Tgfb1
ENSMUSP00000002683	ENSMUST00000002683	ENSMUSG00000002608	Ccdc97
ENSMUSP00000002699	ENSMUST00000002699	ENSMUSG00000024045	Akap8
ENSMUSP00000002708	ENSMUST00000002708	ENSMUSG00000002633	Shh
ENSMUSP00000002710	ENSMUST00000002710	ENSMUSG00000002635	Pdcd2l
ENSMUSP00000002733	ENSMUST00000002733	ENSMUSG00000002658	Gtf2f1
ENSMUSP00000002735	ENSMUST00000002735	ENSMUSG00000002660	Clpp
ENSMUSP00000002737	ENSMUST00000002737	ENSMUSG00000002661	Alkbh7
ENSMUSP00000002740	ENSMUST00000002740	ENSMUSG00000002664	Pspn
ENSMUSP00000002756	ENSMUST00000002756	ENSMUSG00000002679	Med6
ENSMUSP00000002757	ENSMUST00000002757	ENSMUSG00000091803	Cox16
ENSMUSP00000002765	ENSMUST00000002765	ENSMUSG00000002688	Prkd1
ENSMUSP00000002790	ENSMUST00000002790	ENSMUSG00000002718	Cse1l
ENSMUSP00000002805	ENSMUST00000002805	ENSMUSG00000002728	Naa20
ENSMUSP00000002808	ENSMUST00000002808	ENSMUSG00000002731	Prkra
ENSMUSP00000002809	ENSMUST00000002809	ENSMUSG00000002732	Fkbp7
ENSMUSP00000002817	ENSMUST00000002817	ENSMUSG00000057897	Camk2b
ENSMUSP00000002818	ENSMUST00000002818	ENSMUSG00000002741	Ykt6
ENSMUSP00000002825	ENSMUST00000002825	ENSMUSG00000002748	Baz1b
ENSMUSP00000002837	ENSMUST00000002837	ENSMUSG00000063406	Tmed5
ENSMUSP00000002839	ENSMUST00000002839	ENSMUSG00000059409	Ppp2r5d
ENSMUSP00000002840	ENSMUST00000002840	ENSMUSG00000002763	Pex6
ENSMUSP00000002844	ENSMUST00000002844	ENSMUSG00000002767	Mrpl2
ENSMUSP00000002845	ENSMUST00000002845	ENSMUSG00000002768	Mea1
ENSMUSP00000002846	ENSMUST00000002846	ENSMUSG00000002769	Gnmt
ENSMUSP00000002848	ENSMUST00000002848	ENSMUSG00000002771	Grin2d
ENSMUSP00000002850	ENSMUST00000002850	ENSMUSG00000030834	Abcc6
ENSMUSP00000002855	ENSMUST00000002855	ENSMUSG00000002778	Kdelr1
ENSMUSP00000002880	ENSMUST00000002880	ENSMUSG00000002803	Btbd6
ENSMUSP00000002881	ENSMUST00000002881	ENSMUSG00000002804	Nudt14
ENSMUSP00000002883	ENSMUST00000002883	ENSMUSG00000021319	Sfrp4
ENSMUSP00000002885	ENSMUST00000002885	ENSMUSG00000002808	Epdr1
ENSMUSP00000002889	ENSMUST00000002889	ENSMUSG00000002812	Flii
ENSMUSP00000002891	ENSMUST00000002891	ENSMUSG00000002814	Top3a
ENSMUSP00000002902	ENSMUST00000002902	ENSMUSG00000002825	Qtrt1
ENSMUSP00000002908	ENSMUST00000002908	ENSMUSG00000002831	Plin4
ENSMUSP00000002911	ENSMUST00000002911	ENSMUSG00000002833	Hdgfrp2
ENSMUSP00000002914	ENSMUST00000002914	ENSMUSG00000002835	Chaf1a
ENSMUSP00000002923	ENSMUST00000002923	ENSMUSG00000002844	Adprh
ENSMUSP00000002924	ENSMUST00000002924	ENSMUSG00000002845	Tmem39a
ENSMUSP00000002925	ENSMUST00000002925	ENSMUSG00000002846	Timmdc1
ENSMUSP00000002926	ENSMUST00000002926	ENSMUSG00000002847	Pla1a
ENSMUSP00000002964	ENSMUST00000002964	ENSMUSG00000002885	Cd97
ENSMUSP00000002976	ENSMUST00000002976	ENSMUSG00000002897	Il17ra
ENSMUSP00000002979	ENSMUST00000002979	ENSMUSG00000002900	Lamb1
ENSMUSP00000002989	ENSMUST00000002989	ENSMUSG00000002910	Arrdc2
ENSMUSP00000003017	ENSMUST00000003017	ENSMUSG00000029925	Tbxas1
ENSMUSP00000003027	ENSMUST00000003027	ENSMUSG00000002948	Map2k7
ENSMUSP00000003029	ENSMUST00000003029	ENSMUSG00000002949	Timm44
ENSMUSP00000003035	ENSMUST00000003035	ENSMUSG00000030768	Disp1
ENSMUSP00000003038	ENSMUST00000003038	ENSMUSG00000002957	Ap2a2
ENSMUSP00000003044	ENSMUST00000003044	ENSMUSG00000002963	Pnkp
ENSMUSP00000003049	ENSMUST00000003049	ENSMUSG00000002968	Med25
ENSMUSP00000003061	ENSMUST00000003061	ENSMUSG00000002980	Bcam
ENSMUSP00000003066	ENSMUST00000003066	ENSMUSG00000002985	Apoe
ENSMUSP00000003071	ENSMUST00000003071	ENSMUSG00000074336	Apoc4
ENSMUSP00000003074	ENSMUST00000003074	ENSMUSG00000002992	Apoc2
ENSMUSP00000003079	ENSMUST00000003079	ENSMUSG00000002997	Prkar2b
ENSMUSP00000003100	ENSMUST00000003100	ENSMUSG00000052974	Cyp2f2
ENSMUSP00000003115	ENSMUST00000003115	ENSMUSG00000003031	Cdkn1b
ENSMUSP00000003117	ENSMUST00000003117	ENSMUSG00000003033	Ap1m1
ENSMUSP00000003121	ENSMUST00000003121	ENSMUSG00000003037	Rab8a
ENSMUSP00000003123	ENSMUST00000003123	ENSMUSG00000003039	Fam32a
ENSMUSP00000003135	ENSMUST00000003135	ENSMUSG00000003051	Elf3
ENSMUSP00000003137	ENSMUST00000003137	ENSMUSG00000003053	Cyp2c29
ENSMUSP00000003152	ENSMUST00000003152	ENSMUSG00000003068	Stk11
ENSMUSP00000003154	ENSMUST00000003154	ENSMUSG00000003070	Efna2
ENSMUSP00000003156	ENSMUST00000003156	ENSMUSG00000003072	Atp5d
ENSMUSP00000003183	ENSMUST00000003183	ENSMUSG00000003099	Ppp5c
ENSMUSP00000003191	ENSMUST00000003191	ENSMUSG00000024070	Prkd3
ENSMUSP00000003203	ENSMUST00000003203	ENSMUSG00000003119	Cdk12
ENSMUSP00000003207	ENSMUST00000003207	ENSMUSG00000003123	Lipe
ENSMUSP00000003219	ENSMUST00000003219	ENSMUSG00000003135	Cnot11
ENSMUSP00000003238	ENSMUST00000003238	ENSMUSG00000003154	Foxj2
ENSMUSP00000003268	ENSMUST00000003268	ENSMUSG00000003200	Sh3gl1
ENSMUSP00000003274	ENSMUST00000003274	ENSMUSG00000003206	Ebi3
ENSMUSP00000003284	ENSMUST00000003284	ENSMUSG00000003184	Irf3
ENSMUSP00000003290	ENSMUST00000003290	ENSMUSG00000003190	Bcl2l12
ENSMUSP00000003310	ENSMUST00000003310	ENSMUSG00000003226	Ranbp2
ENSMUSP00000003312	ENSMUST00000003312	ENSMUSG00000003227	Edar
ENSMUSP00000003313	ENSMUST00000003313	ENSMUSG00000003228	Grk5
ENSMUSP00000003318	ENSMUST00000003318	ENSMUSG00000003233	Dvl3
ENSMUSP00000003319	ENSMUST00000003319	ENSMUSG00000003234	Abcf3
ENSMUSP00000003320	ENSMUST00000003320	ENSMUSG00000003235	Eif2b5
ENSMUSP00000003345	ENSMUST00000003345	ENSMUSG00000021314	Amph
ENSMUSP00000003351	ENSMUST00000003351	ENSMUSG00000020734	Grin2c
ENSMUSP00000003360	ENSMUST00000003360	ENSMUSG00000003273	Car11
ENSMUSP00000003369	ENSMUST00000003369	ENSMUSG00000003282	Plag1
ENSMUSP00000003370	ENSMUST00000003370	ENSMUSG00000003283	Hck
ENSMUSP00000003386	ENSMUST00000003386	ENSMUSG00000003299	Mrpl4
ENSMUSP00000003395	ENSMUST00000003395	ENSMUSG00000032177	Pde4a
ENSMUSP00000003397	ENSMUST00000003397	ENSMUSG00000003309	Ap1m2
ENSMUSP00000003404	ENSMUST00000003404	ENSMUSG00000003316	Glg1
ENSMUSP00000003413	ENSMUST00000003413	ENSMUSG00000061126	Cyp4f39
ENSMUSP00000003416	ENSMUST00000003416	ENSMUSG00000048440	Cyp4f16
ENSMUSP00000003433	ENSMUST00000003433	ENSMUSG00000020190	Mknk2
ENSMUSP00000003434	ENSMUST00000003434	ENSMUSG00000003344	Btbd2
ENSMUSP00000003436	ENSMUST00000003436	ENSMUSG00000003346	Abhd17a
ENSMUSP00000003438	ENSMUST00000003438	ENSMUSG00000003348	Mob3a
ENSMUSP00000003442	ENSMUST00000003442	ENSMUSG00000003352	Cacnb3
ENSMUSP00000003444	ENSMUST00000003444	ENSMUSG00000003354	Ccdc65
ENSMUSP00000003445	ENSMUST00000003445	ENSMUSG00000003355	Fkbp11
ENSMUSP00000003450	ENSMUST00000003450	ENSMUSG00000003360	Ddx23
ENSMUSP00000003451	ENSMUST00000003451	ENSMUSG00000054855	Rnd1
ENSMUSP00000003459	ENSMUST00000003459	ENSMUSG00000020437	Myo1g
ENSMUSP00000003461	ENSMUST00000003461	ENSMUSG00000020456	Ogdh
ENSMUSP00000003468	ENSMUST00000003468	ENSMUSG00000003378	Grik5
ENSMUSP00000003469	ENSMUST00000003469	ENSMUSG00000003379	Cd79a
ENSMUSP00000003493	ENSMUST00000003493	ENSMUSG00000003402	Prkcsh
ENSMUSP00000003501	ENSMUST00000003501	ENSMUSG00000003410	Elavl3
ENSMUSP00000003502	ENSMUST00000003502	ENSMUSG00000003411	Rab3b
ENSMUSP00000003509	ENSMUST00000003509	ENSMUSG00000003418	St8sia6
ENSMUSP00000003512	ENSMUST00000003512	ENSMUSG00000003420	Fcgrt
ENSMUSP00000003513	ENSMUST00000003513	ENSMUSG00000003421	Nosip
ENSMUSP00000003521	ENSMUST00000003521	ENSMUSG00000003429	Rps11
ENSMUSP00000003527	ENSMUST00000003527	ENSMUSG00000003435	Supt5
ENSMUSP00000003529	ENSMUST00000003529	ENSMUSG00000003437	Paf1
ENSMUSP00000003536	ENSMUST00000003536	ENSMUSG00000003444	Med29
ENSMUSP00000003544	ENSMUST00000003544	ENSMUSG00000003452	Bicd1
ENSMUSP00000003550	ENSMUST00000003550	ENSMUSG00000003458	Ncstn
ENSMUSP00000003554	ENSMUST00000003554	ENSMUSG00000007122	Casq1
ENSMUSP00000003561	ENSMUST00000003561	ENSMUSG00000003469	Phyhip
ENSMUSP00000003568	ENSMUST00000003568	ENSMUSG00000003476	Crhr2
ENSMUSP00000003569	ENSMUST00000003569	ENSMUSG00000003477	Inmt
ENSMUSP00000003572	ENSMUST00000003572	ENSMUSG00000029777	Gars
ENSMUSP00000003574	ENSMUST00000003574	ENSMUSG00000003484	Cyp4f18
ENSMUSP00000003575	ENSMUST00000003575	ENSMUSG00000031799	Tpm4
ENSMUSP00000003597	ENSMUST00000003597	ENSMUSG00000003505	Psg18
ENSMUSP00000003599	ENSMUST00000003599	ENSMUSG00000023036	Pcdhga9
ENSMUSP00000003612	ENSMUST00000003612	ENSMUSG00000003518	Dusp3
ENSMUSP00000003620	ENSMUST00000003620	ENSMUSG00000003526	Prodh
ENSMUSP00000003621	ENSMUST00000003621	ENSMUSG00000003527	Dgcr14
ENSMUSP00000003622	ENSMUST00000003622	ENSMUSG00000003528	Slc25a1
ENSMUSP00000003628	ENSMUST00000003628	ENSMUSG00000003534	Ddr1
ENSMUSP00000003635	ENSMUST00000003635	ENSMUSG00000003541	Ier3
ENSMUSP00000003640	ENSMUST00000003640	ENSMUSG00000003545	Fosb
ENSMUSP00000003642	ENSMUST00000003642	ENSMUSG00000003546	Klc4
ENSMUSP00000003643	ENSMUST00000003643	ENSMUSG00000030399	Ckm
ENSMUSP00000003645	ENSMUST00000003645	ENSMUSG00000003549	Ercc1
ENSMUSP00000003655	ENSMUST00000003655	ENSMUSG00000003559	As3mt
ENSMUSP00000003659	ENSMUST00000003659	ENSMUSG00000031849	Comp
ENSMUSP00000003669	ENSMUST00000003669	ENSMUSG00000003573	Homer3
ENSMUSP00000003677	ENSMUST00000003677	ENSMUSG00000003581	Rnf215
ENSMUSP00000003681	ENSMUST00000003681	ENSMUSG00000003585	Sec14l2
ENSMUSP00000003687	ENSMUST00000003687	ENSMUSG00000021253	Tgfb3
ENSMUSP00000003705	ENSMUST00000003705	ENSMUSG00000003604	Aven
ENSMUSP00000003710	ENSMUST00000003710	ENSMUSG00000057230	Aak1
ENSMUSP00000003714	ENSMUST00000003714	ENSMUSG00000003617	Cp
ENSMUSP00000003717	ENSMUST00000003717	ENSMUSG00000042476	Abcb4
ENSMUSP00000003720	ENSMUST00000003720	ENSMUSG00000003623	Crot
ENSMUSP00000003726	ENSMUST00000003726	ENSMUSG00000024002	Brd4
ENSMUSP00000003741	ENSMUST00000003741	ENSMUSG00000003644	Rps6ka1
ENSMUSP00000003754	ENSMUST00000003754	ENSMUSG00000003657	Calb2
ENSMUSP00000003759	ENSMUST00000003759	ENSMUSG00000003662	Ciao1
ENSMUSP00000003762	ENSMUST00000003762	ENSMUSG00000003665	Has1
ENSMUSP00000003777	ENSMUST00000003777	ENSMUSG00000003680	Taf6l
ENSMUSP00000003808	ENSMUST00000003808	ENSMUSG00000038508	Gdf15
ENSMUSP00000003818	ENSMUST00000003818	ENSMUSG00000003721	Insig2
ENSMUSP00000003826	ENSMUST00000003826	ENSMUSG00000032269	Htr3a
ENSMUSP00000003828	ENSMUST00000003828	ENSMUSG00000003731	Kpna6
ENSMUSP00000003843	ENSMUST00000003843	ENSMUSG00000003746	Man1a
ENSMUSP00000003850	ENSMUST00000003850	ENSMUSG00000003752	Itpkc
ENSMUSP00000003857	ENSMUST00000003857	ENSMUSG00000089832	Shkbp1
ENSMUSP00000003860	ENSMUST00000003860	ENSMUSG00000003762	Adck4
ENSMUSP00000003870	ENSMUST00000003870	ENSMUSG00000025025	Mxi1
ENSMUSP00000003876	ENSMUST00000003876	ENSMUSG00000003778	Brd8
ENSMUSP00000003898	ENSMUST00000003898	ENSMUSG00000022842	Ece2
ENSMUSP00000003906	ENSMUST00000003906	ENSMUSG00000003808	Farsa
ENSMUSP00000003907	ENSMUST00000003907	ENSMUSG00000003809	Gcdh
ENSMUSP00000003908	ENSMUST00000003908	ENSMUSG00000003810	Mast2
ENSMUSP00000003910	ENSMUST00000003910	ENSMUSG00000003812	Dnase2a
ENSMUSP00000003911	ENSMUST00000003911	ENSMUSG00000003813	Rad23a
ENSMUSP00000003912	ENSMUST00000003912	ENSMUSG00000003814	Calr
ENSMUSP00000003922	ENSMUST00000003922	ENSMUSG00000003824	Syce2
ENSMUSP00000003946	ENSMUST00000003946	ENSMUSG00000003848	Nob1
ENSMUSP00000003947	ENSMUST00000003947	ENSMUSG00000003849	Nqo1
ENSMUSP00000003961	ENSMUST00000003961	ENSMUSG00000003863	Ppfia3
ENSMUSP00000003964	ENSMUST00000003964	ENSMUSG00000003865	Gys1
ENSMUSP00000003971	ENSMUST00000003971	ENSMUSG00000003872	Lin7b
ENSMUSP00000003981	ENSMUST00000003981	ENSMUSG00000003882	Il7r
ENSMUSP00000004036	ENSMUST00000004036	ENSMUSG00000003934	Efnb3
ENSMUSP00000004050	ENSMUST00000004050	ENSMUSG00000003948	Mmd
ENSMUSP00000004051	ENSMUST00000004051	ENSMUSG00000003949	Hlf
ENSMUSP00000004054	ENSMUST00000004054	ENSMUSG00000022905	Kpna1
ENSMUSP00000004055	ENSMUST00000004055	ENSMUSG00000042156	Dzip1
ENSMUSP00000004057	ENSMUST00000004057	ENSMUSG00000003955	Fam162a
ENSMUSP00000004072	ENSMUST00000004072	ENSMUSG00000003970	Rpl8
ENSMUSP00000004076	ENSMUST00000004076	ENSMUSG00000003974	Grm3
ENSMUSP00000004094	ENSMUST00000004094	ENSMUSG00000003992	Ssbp2
ENSMUSP00000004097	ENSMUST00000004097	ENSMUSG00000029705	Cux1
ENSMUSP00000004120	ENSMUST00000004120	ENSMUSG00000004018	Fancl
ENSMUSP00000004133	ENSMUST00000004133	ENSMUSG00000004031	Brinp2
ENSMUSP00000004134	ENSMUST00000004134	ENSMUSG00000004032	Gstm5
ENSMUSP00000004136	ENSMUST00000004136	ENSMUSG00000004038	Gstm3
ENSMUSP00000004137	ENSMUST00000004137	ENSMUSG00000004035	Gstm7
ENSMUSP00000004140	ENSMUST00000004140	ENSMUSG00000058135	Gstm1
ENSMUSP00000004143	ENSMUST00000004143	ENSMUSG00000020919	Stat5b
ENSMUSP00000004145	ENSMUST00000004145	ENSMUSG00000004043	Stat5a
ENSMUSP00000004156	ENSMUST00000004156	ENSMUSG00000004054	Map3k11
ENSMUSP00000004172	ENSMUST00000004172	ENSMUSG00000004070	Hmox2
ENSMUSP00000004173	ENSMUST00000004173	ENSMUSG00000004071	Cdip1
ENSMUSP00000004200	ENSMUST00000004200	ENSMUSG00000004096	Cwc15
ENSMUSP00000004201	ENSMUST00000004201	ENSMUSG00000004098	Col5a3
ENSMUSP00000004202	ENSMUST00000004202	ENSMUSG00000004099	Dnmt1
ENSMUSP00000004203	ENSMUST00000004203	ENSMUSG00000004100	Ppan
ENSMUSP00000004206	ENSMUST00000004206	ENSMUSG00000070319	Eif3g
ENSMUSP00000004208	ENSMUST00000004208	ENSMUSG00000004105	Angptl2
ENSMUSP00000004214	ENSMUST00000004214	ENSMUSG00000004110	Cacna1e
ENSMUSP00000004222	ENSMUST00000004222	ENSMUSG00000022702	Hira
ENSMUSP00000004232	ENSMUST00000004232	ENSMUSG00000074207	Adh1
ENSMUSP00000004281	ENSMUST00000004281	ENSMUSG00000028630	Dyrk2
ENSMUSP00000004294	ENSMUST00000004294	ENSMUSG00000004187	Kifc2
ENSMUSP00000004316	ENSMUST00000004316	ENSMUSG00000004207	Psap
ENSMUSP00000004326	ENSMUST00000004326	ENSMUSG00000031398	Plxna3
ENSMUSP00000004327	ENSMUST00000004327	ENSMUSG00000031400	G6pdx
ENSMUSP00000004330	ENSMUST00000004330	ENSMUSG00000004221	Ikbkg
ENSMUSP00000004340	ENSMUST00000004340	ENSMUSG00000004231	Pax2
ENSMUSP00000004343	ENSMUST00000004343	ENSMUSG00000004233	Wars2
ENSMUSP00000004375	ENSMUST00000004375	ENSMUSG00000004264	Phb2
ENSMUSP00000004377	ENSMUST00000004377	ENSMUSG00000004266	Ptpn6
ENSMUSP00000004378	ENSMUST00000004378	ENSMUSG00000004267	Eno2
ENSMUSP00000004379	ENSMUST00000004379	ENSMUSG00000004268	Emg1
ENSMUSP00000004381	ENSMUST00000004381	ENSMUSG00000004270	Lpcat3
ENSMUSP00000004389	ENSMUST00000004389	ENSMUSG00000072772	Grcc10
ENSMUSP00000004392	ENSMUST00000004392	ENSMUSG00000029771	Irf5
ENSMUSP00000004396	ENSMUST00000004396	ENSMUSG00000004285	Atp6v1f
ENSMUSP00000004428	ENSMUST00000004428	ENSMUSG00000004317	Clcn5
ENSMUSP00000004430	ENSMUST00000004430	ENSMUSG00000004319	Clcn3
ENSMUSP00000004453	ENSMUST00000004453	ENSMUSG00000004341	Gpx6
ENSMUSP00000004456	ENSMUST00000004456	ENSMUSG00000004344	Gpx5
ENSMUSP00000004470	ENSMUST00000004470	ENSMUSG00000004356	Utp20
ENSMUSP00000004473	ENSMUST00000004473	ENSMUSG00000004359	Spic
ENSMUSP00000004480	ENSMUST00000004480	ENSMUSG00000004366	Sst
ENSMUSP00000004494	ENSMUST00000004494	ENSMUSG00000031622	Sin3b
ENSMUSP00000004497	ENSMUST00000004497	ENSMUSG00000004383	Large
ENSMUSP00000004505	ENSMUST00000004505	ENSMUSG00000020447	Npc1l1
ENSMUSP00000004507	ENSMUST00000004507	ENSMUSG00000004393	Ddx56
ENSMUSP00000004508	ENSMUST00000004508	ENSMUSG00000004394	Tmed4
ENSMUSP00000004554	ENSMUST00000004554	ENSMUSG00000012848	Rps5
ENSMUSP00000004560	ENSMUST00000004560	ENSMUSG00000004446	Bid
ENSMUSP00000004565	ENSMUST00000004565	ENSMUSG00000004451	Ralb
ENSMUSP00000004574	ENSMUST00000004574	ENSMUSG00000004460	Dnajb11
ENSMUSP00000004576	ENSMUST00000004576	ENSMUSG00000004462	Tbccd1
ENSMUSP00000004587	ENSMUST00000004587	ENSMUSG00000004473	Clec11a
ENSMUSP00000004614	ENSMUST00000004614	ENSMUSG00000058638	Zfp110
ENSMUSP00000004622	ENSMUST00000004622	ENSMUSG00000004508	Gab2
ENSMUSP00000004634	ENSMUST00000004634	ENSMUSG00000020142	Slc1a4
ENSMUSP00000004646	ENSMUST00000004646	ENSMUSG00000004530	Coro1c
ENSMUSP00000004655	ENSMUST00000004655	ENSMUSG00000004540	Psg17
ENSMUSP00000004657	ENSMUST00000004657	ENSMUSG00000004542	Psg19
ENSMUSP00000004673	ENSMUST00000004673	ENSMUSG00000004558	Ndrg2
ENSMUSP00000004681	ENSMUST00000004681	ENSMUSG00000004565	Pnpla6
ENSMUSP00000004683	ENSMUST00000004683	ENSMUSG00000004567	Mcoln1
ENSMUSP00000004684	ENSMUST00000004684	ENSMUSG00000004568	Arhgef18
ENSMUSP00000004686	ENSMUST00000004686	ENSMUSG00000069633	Pex11g
ENSMUSP00000004715	ENSMUST00000004715	ENSMUSG00000061778	Mospd2
ENSMUSP00000004728	ENSMUST00000004728	ENSMUSG00000004609	Cd33
ENSMUSP00000004729	ENSMUST00000004729	ENSMUSG00000004610	Etfb
ENSMUSP00000004732	ENSMUST00000004732	ENSMUSG00000004613	Lim2
ENSMUSP00000004745	ENSMUST00000004745	ENSMUSG00000004626	Stxbp2
ENSMUSP00000004749	ENSMUST00000004749	ENSMUSG00000004630	Pcp2
ENSMUSP00000004750	ENSMUST00000004750	ENSMUSG00000004631	Sgce
ENSMUSP00000004756	ENSMUST00000004756	ENSMUSG00000004637	Wwox
ENSMUSP00000004761	ENSMUST00000004761	ENSMUSG00000058440	Nrf1
ENSMUSP00000004770	ENSMUST00000004770	ENSMUSG00000004651	Tyr
ENSMUSP00000004774	ENSMUST00000004774	ENSMUSG00000004655	Aqp1
ENSMUSP00000004780	ENSMUST00000004780	ENSMUSG00000004661	Arid3b
ENSMUSP00000004784	ENSMUST00000004784	ENSMUSG00000004665	Cnn2
ENSMUSP00000004786	ENSMUST00000004786	ENSMUSG00000004667	Polr2e
ENSMUSP00000004827	ENSMUST00000004827	ENSMUSG00000004707	Ly9
ENSMUSP00000004829	ENSMUST00000004829	ENSMUSG00000004709	Cd244
ENSMUSP00000004850	ENSMUST00000004850	ENSMUSG00000004730	Emr1
ENSMUSP00000004868	ENSMUST00000004868	ENSMUSG00000004748	Mtfp1
ENSMUSP00000004892	ENSMUST00000004892	ENSMUSG00000004771	Rab11a
ENSMUSP00000004910	ENSMUST00000004910	ENSMUSG00000004788	Eif2b2
ENSMUSP00000004913	ENSMUST00000004913	ENSMUSG00000004791	Pgf
ENSMUSP00000004920	ENSMUST00000004920	ENSMUSG00000004798	Ulk2
ENSMUSP00000004936	ENSMUST00000004936	ENSMUSG00000004814	Ccl24
ENSMUSP00000004943	ENSMUST00000004943	ENSMUSG00000004821	Tmed11
ENSMUSP00000004949	ENSMUST00000004949	ENSMUSG00000027164	Traf6
ENSMUSP00000004955	ENSMUST00000004955	ENSMUSG00000020528	Prpsap2
